image,centroid,lf_hf
Lombok148.tif,152.90857986125772,0.343772756504711
Lombok191.tif,110.14430283909721,0.851920133751843
Lombok360.tif,115.64183669508196,0.7639600989028514
Lombok185.tif,147.84464643038373,0.3861598493206276
Lombok200.tif,115.29772002332031,0.759340926943881
Lombok159.tif,117.4841971539522,0.7293310283067665
Lombok487.tif,130.6534225942033,0.5008616954893309
Lombok462.tif,118.25107832100797,0.6643604045925534
Lombok264.tif,115.33932193702003,0.7557006419768731
Lombok293.tif,119.29147903391062,0.6950677732868566
Lombok329.tif,144.32666497097398,0.42380759429900633
Lombok327.tif,131.99950825342077,0.5535929657484671
Lombok386.tif,113.5394517734339,0.7575311773411895
Lombok114.tif,147.4928395936672,0.398354760902406
Lombok423.tif,139.3502416835573,0.4005959927282048
Lombok417.tif,111.89511024728063,0.7753605311287409
Lombok064.tif,136.34261089562384,0.49652275858804135
Lombok340.tif,146.4614438014276,0.39544779404150016
Lombok101.tif,87.36925279237933,1.456200581397127
Lombok412.tif,111.76327329283173,0.7913899530841991
Lombok463.tif,134.00571539807976,0.4601013751649545
Lombok335.tif,143.4029978086572,0.43416525081830093
Lombok010.tif,115.83863836746964,0.7421684375620017
Lombok060.tif,97.91548422003527,1.1172119496035104
Lombok134.tif,103.60366992240596,0.9857962942037677
Lombok146.tif,142.5135847346381,0.4603486664872708
Lombok401.tif,160.15700243778684,0.2755474104520493
Lombok282.tif,127.71166244883653,0.5308245454518572
Lombok175.tif,133.10505992148578,0.5480430906125577
Lombok005.tif,120.20780469486395,0.6725834420119098
Lombok456.tif,139.55244517100272,0.4349133458675416
Lombok193.tif,109.03481240535015,0.8547310976950229
Lombok306.tif,138.7076267955847,0.4881789985398441
Lombok053.tif,99.40741606841384,1.07693045587256
Lombok453.tif,126.4315360959971,0.5792634711831356
Lombok451.tif,132.568323013668,0.48825410222478793
Lombok422.tif,135.23333042740325,0.44168462681901316
Lombok354.tif,96.96882687107546,1.1503243326247998
Lombok058.tif,112.44941347820861,0.7771760236493394
Lombok323.tif,115.91505251463407,0.7593208857955012
Lombok113.tif,145.4261312164939,0.42425861549802063
Lombok322.tif,118.36334437815188,0.7183222325240116
Lombok374.tif,160.40905580605056,0.2717641010760931
Lombok047.tif,121.79344691649658,0.6732494224742044
Lombok394.tif,122.14897566129108,0.6442525668085772
Lombok042.tif,103.44997003225502,1.004025412696529
Lombok262.tif,112.86760358318706,0.8035868773554921
Lombok467.tif,131.23569056871796,0.5099009959454881
Lombok234.tif,115.50008938920317,0.7540315681918762
Lombok342.tif,115.9576538177678,0.7073649640806335
Lombok469.tif,129.912901969127,0.5223708875726364
Lombok244.tif,146.56460167569162,0.4121457048180554
Lombok194.tif,106.46296372194652,0.8987038145893715
Lombok079.tif,98.4764011991913,1.1032640242276026
Lombok399.tif,162.3312705399572,0.25763485005376113
Lombok369.tif,153.6092306921456,0.33412247958658836
Lombok330.tif,151.21917867679366,0.35876769371458866
Lombok398.tif,159.81505841592522,0.2720560717042091
Lombok468.tif,129.84430407712648,0.5320521056073836
Lombok485.tif,127.67243250678219,0.5150274577875479
Lombok419.tif,120.80909201863165,0.6242447860172847
Lombok308.tif,154.80637241404662,0.3114872154256529
Lombok186.tif,145.65551137290498,0.41031136679092783
Lombok416.tif,114.71445290317489,0.7237840411612241
Lombok272.tif,145.83386421630627,0.4127813240673501
Lombok051.tif,117.81676017380656,0.6825386171339519
Lombok161.tif,124.53844332123626,0.6037125689906884
Lombok280.tif,149.619274342155,0.3631520143732647
Lombok349.tif,97.68142628784672,1.116417552077883
Lombok475.tif,133.8505940747081,0.4566451665263925
Lombok298.tif,133.57285630458156,0.5651900022027547
Lombok095.tif,124.56193466090956,0.6106445716176495
Lombok251.tif,126.53367294879013,0.5738236238248076
Lombok486.tif,129.69145497737645,0.5111576749137412
Lombok336.tif,146.76235317932816,0.3928231675594854
Lombok344.tif,119.7525031206986,0.6457701666927236
Lombok390.tif,124.73212466189118,0.5950403268293026
Lombok247.tif,148.26851246270724,0.387349227724241
Lombok373.tif,158.575720238092,0.28644844962219573
Lombok166.tif,96.54273741620209,1.1715245224150466
Lombok432.tif,156.92256587883352,0.30791239493060046
Lombok119.tif,126.74069532968383,0.589351356933663
Lombok309.tif,158.71995590450837,0.2819694189657339
Lombok430.tif,148.48722680315012,0.3649552260535518
Lombok141.tif,130.2227742660395,0.6059083366650259
Lombok450.tif,133.81094701727648,0.46768404758891285
Lombok392.tif,124.55121397753473,0.6078149220828952
Lombok239.tif,132.48941588311473,0.5526192910588994
Lombok164.tif,95.27204795461542,1.185627000658296
Lombok317.tif,100.30026924525352,1.050711187505541
Lombok425.tif,130.3895184887746,0.5205423904017864
Lombok173.tif,105.47086736218316,0.9561184659348324
Lombok057.tif,104.87864780982774,0.9361421230186808
Lombok355.tif,107.65373698486319,0.9001879924780793
Lombok218.tif,125.47752933106916,0.6057982361100627
Lombok457.tif,93.08148098186103,1.2508809152705547
Lombok438.tif,98.69206811282943,1.0869434253306451
Lombok201.tif,120.99255557649039,0.6628138446588453
Lombok132.tif,93.40837714099908,1.2651844570116841
Lombok052.tif,109.05500277464344,0.8469514862907419
