image,centroid,lf_hf
Hokkaido0636.tif,125.32244336906264,0.6620167674745028
Hokkaido0309.tif,135.23274147616348,0.4883183219983786
Hokkaido0817.tif,137.28129036169545,0.48954827472111506
Hokkaido0628.tif,140.58135803523678,0.4484213731094845
Hokkaido0987.tif,133.5099237359698,0.5172019229374767
Hokkaido0602.tif,131.3896802632431,0.5356118440435486
Hokkaido0279.tif,138.67775805433988,0.4475685255598322
Hokkaido0200.tif,134.9977691250199,0.49561282730727346
Hokkaido0501.tif,129.0656488323112,0.5723085453063823
Hokkaido0966.tif,131.3744517801766,0.5704574927214181
Hokkaido0596.tif,133.63605837676909,0.5142821650721721
Hokkaido0820.tif,131.65968437259062,0.5673056134375735
Hokkaido0910.tif,134.762600622295,0.5171864403655817
Hokkaido1145.tif,138.49902852648265,0.45975114644417575
Hokkaido0776.tif,132.55231153400732,0.5605017304894597
Hokkaido1083.tif,138.51677812525176,0.44595621130743407
Hokkaido0508.tif,133.68248510342355,0.5080460566927393
Hokkaido0534.tif,136.27891643715336,0.4852495654958637
Hokkaido0344.tif,134.88838710564832,0.4937572640604153
Hokkaido0161.tif,124.56723666848495,0.6383740999079325
Hokkaido0819.tif,131.1197018738701,0.5587912495958788
Hokkaido1307.tif,137.6410488024106,0.46944805391415556
Hokkaido1242.tif,145.44315127707702,0.37303499844602744
Hokkaido1371.tif,139.44537065765584,0.43607180026268366
Hokkaido1481.tif,140.44290436355476,0.4525262787780681
Hokkaido0057.tif,119.3378814051626,0.7017685313307854
Hokkaido0352.tif,138.0807027266695,0.45565187130876217
Hokkaido0483.tif,133.2077603726114,0.5220747335764732
Hokkaido1292.tif,137.93626784378614,0.4622091194420864
Hokkaido0360.tif,138.0031955428623,0.46750669519642885
Hokkaido0975.tif,132.36228450533008,0.5371738207436433
Hokkaido1348.tif,134.19898246781628,0.49780093989395613
Hokkaido0071.tif,134.74216218277672,0.4764524310040429
Hokkaido1361.tif,152.0067530755714,0.3323224708145431
Hokkaido0128.tif,124.25957505242454,0.6014846668859637
Hokkaido0727.tif,135.6255659566189,0.5168777667683072
Hokkaido0213.tif,140.29434062095692,0.4275559837354794
Hokkaido1488.tif,137.78958543036404,0.4604787802389334
Hokkaido0498.tif,134.5602689870006,0.49746824848052584
Hokkaido0903.tif,139.21596261696556,0.44115523190754613
Hokkaido1372.tif,137.9242836438921,0.45109540604211606
Hokkaido0865.tif,140.41529674203719,0.4616587411881601
Hokkaido0211.tif,134.88707919670105,0.48764598520098695
Hokkaido1266.tif,139.31181238873032,0.4582846309349
Hokkaido0377.tif,143.11999692947916,0.4144659790703685
Hokkaido0231.tif,131.02248816806448,0.5476784935966139
Hokkaido0149.tif,137.74105550234623,0.4626072700067016
Hokkaido0017.tif,127.67209957326885,0.5630473139501017
Hokkaido0683.tif,133.1292986437254,0.5353083555665958
Hokkaido0911.tif,132.9915629800932,0.5710338091929913
Hokkaido0252.tif,127.35706970406146,0.6135957888364925
Hokkaido1524.tif,136.78128999064185,0.48070899917031656
Hokkaido0458.tif,137.81869576912482,0.4634817047561305
Hokkaido0228.tif,138.3091521993569,0.45990157820924116
Hokkaido0106.tif,117.16962377730553,0.7388593643243516
Hokkaido1168.tif,136.10303995868358,0.47013793830406947
Hokkaido0361.tif,136.93225402481613,0.4777677412946435
Hokkaido0767.tif,143.30080695523776,0.41354301426730283
Hokkaido1518.tif,137.36335901289786,0.46649485451181993
Hokkaido1473.tif,138.73631267128957,0.44922923463238595
Hokkaido0434.tif,131.60715262974938,0.5672027654826342
Hokkaido0574.tif,130.37711782702203,0.5733431419482784
Hokkaido0101.tif,128.10829561193745,0.5551914703218803
Hokkaido1391.tif,131.54032526582802,0.5355143584376295
Hokkaido1269.tif,140.93249141780922,0.42827792734289083
Hokkaido0489.tif,137.17924141250634,0.4756007699405077
Hokkaido1510.tif,136.05770906688167,0.4830528635228266
Hokkaido1550.tif,139.34882074860633,0.4492879099559414
Hokkaido1327.tif,137.37238449664133,0.48510212776159517
Hokkaido0185.tif,130.58438251550876,0.5603169201688548
Hokkaido0479.tif,142.1320556138783,0.42250423228685885
Hokkaido0165.tif,127.56433625152707,0.5987098409447182
Hokkaido0781.tif,132.19032447729674,0.5598108340673763
Hokkaido1517.tif,138.9312666547618,0.443387549013847
Hokkaido0993.tif,132.79626997445774,0.5063281048702346
Hokkaido1197.tif,142.03862914154598,0.41507220644892834
Hokkaido0220.tif,135.5755691390138,0.4991729577058019
Hokkaido0585.tif,129.01227627180995,0.5798977855207017
Hokkaido0183.tif,132.38532740358573,0.5398840967769056
Hokkaido0701.tif,130.86361585583478,0.539019163207762
Hokkaido1150.tif,140.33897016578007,0.4403134602424341
Hokkaido0734.tif,134.71513380856712,0.5103307888970534
Hokkaido1454.tif,134.73030399877226,0.48865103370953783
Hokkaido0481.tif,136.34631026851213,0.48285458262003084
