image,centroid,lf_hf
Mengdong0449.tif,85.15396379342279,1.5248404627716894
Mengdong0785.tif,76.71047439381535,1.8944876861423912
Mengdong0586.tif,85.56789544850963,1.5332597142434563
Mengdong0807.tif,89.6724664339253,1.4251127991413246
Mengdong0955.tif,88.2110010571919,1.4473587215353079
Mengdong0671.tif,91.068092499736,1.3472469970786431
Mengdong0958.tif,87.52979845539943,1.3929268156331913
Mengdong1142.tif,86.09562608965497,1.4837343989036735
Mengdong0150.tif,91.22331311519942,1.307544151316636
Mengdong0721.tif,87.19409095020804,1.4769045104476708
Mengdong0935.tif,82.29688934272808,1.63123503729522
Mengdong0777.tif,84.72102923647427,1.6063939174317257
Mengdong0797.tif,81.6536774415863,1.7124392580690497
Mengdong0946.tif,91.08430873934402,1.4044521035822022
Mengdong0852.tif,89.0968666053919,1.4381754500726673
Mengdong0878.tif,86.99090189654628,1.4231661912050313
Mengdong0907.tif,90.35734743237954,1.443311890567728
Mengdong1068.tif,90.05584546922073,1.4284737033458035
Mengdong0159.tif,82.49474365301857,1.6540839395956821
Mengdong0060.tif,88.45927793247422,1.4163217126175744
Mengdong0500.tif,82.97333665040192,1.6591338047706816
Mengdong0871.tif,86.77923117150056,1.5959691140972057
Mengdong0859.tif,92.78482320197094,1.3414235081969452
Mengdong0914.tif,88.62321747043943,1.4923331019603325
Mengdong0977.tif,80.11539923452662,1.7404240430412787
Mengdong0787.tif,81.41700529764988,1.6491682498067162
Mengdong1088.tif,89.39874485257371,1.4161777493521797
Mengdong0313.tif,88.66663392411355,1.4157011647217708
Mengdong1000.tif,93.78781712079694,1.2860485577892284
Mengdong1103.tif,85.02817832687732,1.6161823394868249
Mengdong0309.tif,88.33223363016289,1.4283041573171595
Mengdong0424.tif,83.42225240479323,1.5881549491838767
Mengdong1145.tif,91.86716216314967,1.258932065641273
Mengdong0993.tif,94.97995026117397,1.2212276381668141
Mengdong0056.tif,90.57309079651797,1.3175087680031985
Mengdong0933.tif,87.39196817985724,1.4692223872453058
Mengdong0490.tif,83.09638526855437,1.657487847657048
Mengdong0893.tif,86.049910656528,1.5390137790813205
Mengdong1119.tif,88.0595562701498,1.430129315048168
Mengdong0819.tif,85.12409696387283,1.6400254656877742
Mengdong1112.tif,83.4173705728289,1.6191582089442873
Mengdong0274.tif,91.00085618370714,1.3753422734250973
Mengdong0511.tif,85.36953546588147,1.5198617071744094
Mengdong0452.tif,87.04419680302267,1.5029759279704438
Mengdong0995.tif,93.14134252684316,1.2609990795522399
Mengdong0507.tif,83.44899792032334,1.583031679229837
Mengdong0531.tif,87.20766021671429,1.4983210237822122
Mengdong0973.tif,81.43173534516917,1.7032294376735664
Mengdong0303.tif,81.19788037182356,1.6834197727840399
Mengdong0922.tif,86.9678478092917,1.4763074785102464
Mengdong0850.tif,88.69099717910042,1.4119771466101982
Mengdong0172.tif,87.9778879987847,1.3993803795724875
Mengdong0278.tif,95.49197345544259,1.0839457066949085
Mengdong0559.tif,84.03874487665841,1.588644778438947
Mengdong0678.tif,86.88400625432125,1.5353419176914427
Mengdong0219.tif,84.17739590801693,1.5947482370511343
Mengdong0284.tif,91.82086273701292,1.243306486234177
Mengdong0132.tif,94.91264622942151,1.1711664543308031
Mengdong0103.tif,95.19845017077364,1.1706461908820285
Mengdong0450.tif,87.40687426757073,1.412557685985969
Mengdong0373.tif,82.27705034060608,1.6449168361092004
Mengdong0688.tif,84.81793016796641,1.5474851602772781
Mengdong0835.tif,81.79102082911966,1.6279359722250095
Mengdong0128.tif,86.67040493432614,1.430102344456516
Mengdong1107.tif,83.6757664925455,1.6717613743560285
Mengdong0901.tif,88.92780295153999,1.4734278397278815
Mengdong0689.tif,84.82301605115741,1.5654378630598726
Mengdong0874.tif,84.76135858398736,1.569388398832113
Mengdong1094.tif,91.2509566842118,1.3270380484568713
Mengdong0849.tif,90.02766897333844,1.4060027822033885
Mengdong0568.tif,89.27333864876368,1.3383173638755148
Mengdong0829.tif,82.08948459211925,1.681807862746678
Mengdong0399.tif,96.49187898745187,1.0662341386804746
Mengdong1013.tif,83.65620721344939,1.5595585199630577
Mengdong0798.tif,91.2491073389195,1.3618125836134758
Mengdong0952.tif,91.39797529788466,1.3552019888374411
Mengdong0557.tif,81.68247097199581,1.6819178692759984
Mengdong0655.tif,88.4980349901063,1.39302872576855
Mengdong0563.tif,82.9323354388157,1.7173423181674479
Mengdong0474.tif,97.79245954397197,1.110432486244076
Mengdong0481.tif,88.59461443105394,1.3560483802917331
Mengdong0612.tif,85.38838361576204,1.4878386744534389
Mengdong1061.tif,91.59294717736674,1.2859176795811516
Mengdong0262.tif,86.66195187654716,1.537596320469872
Mengdong0780.tif,82.26024126170745,1.6986659641972222
Mengdong0799.tif,91.5827502656124,1.3515569840080244
Mengdong0012.tif,92.16275357096917,1.3678632386043084
Mengdong0439.tif,97.3392747538509,1.0479689130379732
Mengdong0361.tif,90.84272138049474,1.2628850571458679
Mengdong1123.tif,86.41713897146663,1.5884736727710498
Mengdong0166.tif,94.68433941791132,1.162643688243072
Mengdong1034.tif,93.81048420278199,1.2300213409315592
Mengdong0013.tif,97.36151786084967,1.107248187671642
Mengdong0650.tif,81.40585525336908,1.7648746385133296
Mengdong0533.tif,83.95210526067501,1.6479967767814334
Mengdong0339.tif,83.6351670619656,1.5904576838876694
Mengdong0041.tif,91.18020821153408,1.29291164055918
Mengdong0861.tif,95.36957183596121,1.248727087592307
Mengdong0249.tif,87.14543636676663,1.4182818162165427
Mengdong0326.tif,90.47575259083327,1.276003937203718
