image,centroid,lf_hf
moxizheng_1m_UAV076.tif,155.60825778391464,0.42261154580685834
moxizheng_1m_UAV147.tif,147.23455088204835,0.4903388491294397
moxizheng_1m_UAV063.tif,158.92503075755673,0.3832383884015123
moxizheng_1m_UAV173.tif,144.90103676281922,0.5166900426996692
moxizheng_1m_UAV121.tif,165.32598128478736,0.3253447574322779
moxizheng_1m_UAV018.tif,157.07436069624904,0.40243588329836893
moxizheng_1m_UAV031.tif,161.20526759697552,0.3670736943776897
moxizheng_1m_UAV049.tif,158.32895681643615,0.39098268794861873
moxizheng_1m_UAV034.tif,158.27047589331804,0.3922172444350567
moxizheng_1m_UAV054.tif,157.4030098976283,0.39606117307564975
moxizheng_1m_UAV050.tif,157.6809518519896,0.39671081782021456
moxizheng_1m_UAV064.tif,160.62850434266662,0.36673799005413593
moxizheng_1m_UAV046.tif,159.08217096428913,0.38495344186812375
moxizheng_1m_UAV139.tif,140.2781208432536,0.5683814958842445
moxizheng_1m_UAV088.tif,155.33041463070725,0.41984930386129227
moxizheng_1m_UAV158.tif,156.94886003093805,0.3988292582070268
moxizheng_1m_UAV069.tif,158.05814484359394,0.39489359229835785
moxizheng_1m_UAV126.tif,153.64300374726167,0.42978384018257565
moxizheng_1m_UAV127.tif,148.63908296929648,0.4820690006746937
moxizheng_1m_UAV077.tif,156.16367852867504,0.41417728363551404
moxizheng_1m_UAV136.tif,150.72782284171714,0.45981928782014275
moxizheng_1m_UAV135.tif,153.79557862511794,0.4314529407017296
moxizheng_1m_UAV023.tif,165.78040897134963,0.3196516520937727
moxizheng_1m_UAV162.tif,155.66551237921126,0.4094462627554934
moxizheng_1m_UAV087.tif,154.45221426637693,0.4292718750467494
moxizheng_1m_UAV123.tif,153.47112713268046,0.43495603291475327
moxizheng_1m_UAV108.tif,162.29980081997508,0.35248898629552905
moxizheng_1m_UAV070.tif,153.3985721348349,0.4397629692198865
moxizheng_1m_UAV165.tif,154.47694848725405,0.4126261790623131
moxizheng_1m_UAV152.tif,147.44135318786024,0.4921306999574937
moxizheng_1m_UAV117.tif,148.6690479872189,0.47881979499086313
moxizheng_1m_UAV041.tif,158.04122572756708,0.3939600537816292
