image,centroid,lf_hf
Moxitaidi_Satellite161.tif,111.68276257972774,0.8782510294623769
Moxitaidi_Satellite259.tif,105.60852310071216,1.0006492973329695
Moxitaidi_Satellite118.tif,112.2919194521338,0.9121206019883408
Moxitaidi_Satellite331.tif,118.91843124712614,0.7362039667579032
Moxitaidi_Satellite088.tif,123.7620689890951,0.7339973705986208
Moxitaidi_Satellite491.tif,107.73835129666524,0.9593595290432069
Moxitaidi_Satellite462.tif,113.594819384948,0.8440008763051354
Moxitaidi_Satellite246.tif,106.39826345131925,0.9586594987117725
Moxitaidi_Satellite553.tif,107.63682781408673,0.9986947465942201
Moxitaidi_Satellite315.tif,120.93132660586487,0.725595927450251
Moxitaidi_Satellite041.tif,125.44931893019738,0.7017631928276006
Moxitaidi_Satellite481.tif,118.14807343314604,0.749122947093297
Moxitaidi_Satellite189.tif,109.29069017442019,0.9277310984765338
Moxitaidi_Satellite094.tif,125.39012163224501,0.6999611245234293
Moxitaidi_Satellite622.tif,122.30951297731717,0.6907074096712147
Moxitaidi_Satellite631.tif,113.49680672570595,0.8260903710708012
Moxitaidi_Satellite572.tif,118.57460917613004,0.754063048998604
Moxitaidi_Satellite290.tif,112.22413170708303,0.8390750131281662
Moxitaidi_Satellite122.tif,125.44301661516378,0.6901130705039984
Moxitaidi_Satellite102.tif,122.64469155984443,0.7470057343638088
Moxitaidi_Satellite440.tif,109.75881573881307,0.9368150774167716
Moxitaidi_Satellite106.tif,124.12978007054684,0.7268943220502311
Moxitaidi_Satellite413.tif,116.19247178848059,0.7792573706072492
Moxitaidi_Satellite443.tif,110.49818977060131,0.9197215823250622
Moxitaidi_Satellite411.tif,108.61740227318157,0.9140626712133559
Moxitaidi_Satellite629.tif,114.1533746386866,0.8142292817620466
Moxitaidi_Satellite232.tif,115.85078768883369,0.79202423467173
Moxitaidi_Satellite480.tif,111.22731322025702,0.8813678931232705
Moxitaidi_Satellite566.tif,112.9191903395079,0.8527640042049782
Moxitaidi_Satellite611.tif,113.73985222805955,0.840820969133672
Moxitaidi_Satellite062.tif,124.03271980684582,0.7367919395463846
Moxitaidi_Satellite305.tif,114.90267136275324,0.8216214415345082
Moxitaidi_Satellite235.tif,117.91400294415755,0.7348738718509744
Moxitaidi_Satellite238.tif,119.29479410347082,0.7241016229369558
Moxitaidi_Satellite271.tif,109.85817112612014,0.8949562108568045
Moxitaidi_Satellite313.tif,114.70675710648577,0.8189062190577552
Moxitaidi_Satellite390.tif,114.9684918305422,0.8165006288947839
Moxitaidi_Satellite312.tif,111.30124059305841,0.8890889307767307
Moxitaidi_Satellite536.tif,105.20842281518634,1.0321866035568443
Moxitaidi_Satellite482.tif,115.32649514593771,0.812627604104327
Moxitaidi_Satellite146.tif,130.60156231541606,0.6079279128630819
Moxitaidi_Satellite621.tif,119.3331169814493,0.7306669370846047
Moxitaidi_Satellite027.tif,120.27807640558717,0.80257085486998
Moxitaidi_Satellite077.tif,125.83671757278988,0.6696117718520996
Moxitaidi_Satellite084.tif,122.11009853106326,0.7668276783629349
Moxitaidi_Satellite231.tif,108.27590948654645,0.9307256498863157
Moxitaidi_Satellite436.tif,110.09776185658762,0.9176077382440903
Moxitaidi_Satellite156.tif,111.25857602137769,0.872286987244697
Moxitaidi_Satellite117.tif,121.4109605185663,0.742160117642097
Moxitaidi_Satellite465.tif,117.96526305919221,0.7741639828154869
Moxitaidi_Satellite605.tif,117.1195228901394,0.7655851344690466
Moxitaidi_Satellite273.tif,114.58166328814451,0.8057298276732816
Moxitaidi_Satellite013.tif,119.95479086013871,0.776816633992106
Moxitaidi_Satellite022.tif,120.15301079927241,0.7965056371644287
Moxitaidi_Satellite067.tif,121.9812819989535,0.719731031857221
