image,centroid,lf_hf
Palu0547.tif,144.05249424699247,0.4103364611108673
Palu0516.tif,141.4791486398318,0.44050434524572946
Palu0419.tif,153.17461724415335,0.3476344509251929
Palu0387.tif,144.99053832274316,0.3511334724657293
Palu0146.tif,103.52817177974259,1.0537738844646418
Palu0942.tif,133.8357019136411,0.4972530500987006
Palu0433.tif,141.64375192962956,0.4251185477581285
Palu0549.tif,142.3165257179723,0.45042550194793696
Palu0961.tif,130.82911818040438,0.5412614369319183
Palu0362.tif,134.36101234731464,0.48522724973967213
Palu0409.tif,136.90073764618705,0.4946958442922632
Palu0615.tif,132.61525017718407,0.5387159752883462
Palu0584.tif,115.1675621347392,0.7734891216909984
Palu0545.tif,127.49328085122784,0.6342128003393618
Palu0704.tif,138.62548904289747,0.41616314124220455
Palu0256.tif,130.45928809215886,0.5875554997193739
Palu0685.tif,138.4613139287294,0.43531821127626663
Palu0949.tif,125.3893030941334,0.6207452783479508
Palu1051.tif,138.5465672655373,0.4361632200211276
Palu0361.tif,138.73918584742393,0.4332981041300578
Palu0338.tif,138.27494795972797,0.4853060070973302
Palu0894.tif,139.9345576475012,0.4811976541075752
Palu0009.tif,117.51540613537365,0.7566867809209847
Palu0984.tif,132.92109713232628,0.5143640196506412
Palu0968.tif,141.10466488232734,0.451136751103434
Palu0271.tif,141.90079726400853,0.4429360367825919
Palu0562.tif,126.72741429960394,0.6081365999670105
Palu0656.tif,138.35831403164184,0.42312175549454845
Palu0948.tif,121.49269848247437,0.684746620757402
Palu0132.tif,119.44040501305616,0.7340067528154708
Palu0814.tif,146.15230452166148,0.35375231527533174
Palu0895.tif,144.1691208608886,0.42777152864346407
Palu0742.tif,116.97627167936774,0.7423887999077311
Palu1076.tif,140.93578507857572,0.4025827169675418
Palu0854.tif,133.34404967955953,0.4912053499577428
Palu0354.tif,142.38427025039567,0.43955065919629843
Palu0546.tif,137.36606522781435,0.49374687896785596
Palu0296.tif,149.27541533968076,0.39250280261335063
Palu0216.tif,134.1331807897684,0.5629871084375313
Palu0833.tif,129.52066108152866,0.5455079754688155
Palu0957.tif,134.77650410687443,0.4794102584547132
Palu0625.tif,120.73524353749836,0.6959906347604559
Palu0041.tif,128.79677872458848,0.5862673254194928
Palu0348.tif,138.0405251393293,0.4438953407878076
Palu0950.tif,127.62119233571795,0.5824935467063147
Palu0623.tif,136.4366392695796,0.4554966354796023
Palu0611.tif,125.17124269432634,0.5963993748860161
Palu0887.tif,146.88768145963022,0.3510741191301526
Palu0263.tif,108.15409202835725,0.9353104200917716
Palu0344.tif,144.83858432517476,0.3718160029015755
Palu0220.tif,142.52643419959924,0.412512881507017
Palu0459.tif,113.9071138405862,0.8361610880678071
Palu0408.tif,99.56820311616114,1.1107121124361914
Palu0468.tif,147.1019089427722,0.41292407475882204
Palu0858.tif,138.43478561298062,0.4312849463612693
Palu0024.tif,130.32949043141443,0.567799537818081
Palu0053.tif,117.76791608904396,0.7480293431133879
Palu0130.tif,139.67215314582762,0.4465582323666882
Palu1041.tif,131.20922636466995,0.5454097529278723
Palu0428.tif,144.48677109825218,0.41073320905752714
Palu0233.tif,148.08353760340825,0.3951811547424178
Palu0869.tif,142.65117794767446,0.4473591100548507
Palu1042.tif,135.35333744698923,0.47968746832516507
Palu1023.tif,140.56921952734317,0.4094301780257669
Palu0114.tif,131.9704309495213,0.5746377186020704
Palu0086.tif,103.98913471661179,1.0071389080039637
Palu0032.tif,132.262892849646,0.5432236809308905
Palu0251.tif,127.140983612355,0.6488139019040308
Palu0762.tif,107.88583776959175,0.9317488919995752
Palu0328.tif,136.28136009276304,0.463448908518461
Palu0652.tif,133.69662479754973,0.510564036192815
Palu0953.tif,130.29709537703565,0.5753805142625557
Palu0808.tif,114.59302556839646,0.7867455122404166
Palu0056.tif,116.1715988795811,0.7666288139375529
Palu0091.tif,121.00992891114511,0.6871702982760336
Palu0011.tif,123.49224625946549,0.6695029347862347
Palu1058.tif,122.02501946069103,0.6784959670156949
Palu0096.tif,106.03242414101945,0.9238646719602812
Palu0928.tif,134.6267243736057,0.47715256870307127
Palu1087.tif,128.02666946015628,0.5665638703826438
Palu0601.tif,137.6972146561373,0.43974457804777106
Palu0972.tif,128.99406903190157,0.5786136198441317
Palu0878.tif,132.0125277579919,0.5147983966968978
Palu0989.tif,132.5800551300527,0.5091469857664558
Palu0646.tif,137.09578968011198,0.44933603172635256
Palu0336.tif,119.53391086983865,0.7408109646718782
Palu0063.tif,120.9426989128725,0.6925364053311762
Palu0690.tif,137.1953410447031,0.443609955452215
Palu0538.tif,142.85585519318929,0.42125452022714993
Palu0919.tif,127.50150586463813,0.6333040811916859
Palu0333.tif,143.91036618126404,0.3810243617658837
Palu0421.tif,141.15129102803385,0.4044034638082918
Palu0757.tif,131.6045852812711,0.5150212174376197
Palu0829.tif,134.4248572930993,0.47711764097281056
Palu0871.tif,145.4785894922266,0.4126647523444495
Palu0702.tif,140.00708643107012,0.41358990175437377
Palu0643.tif,138.45119612941977,0.43668290024864176
Palu0802.tif,131.52198255793914,0.5604029683287192
Palu0500.tif,146.58263192389325,0.39349352060880183
Palu0889.tif,139.63883783071756,0.43901479502742097
